Zip Code,SizeRank,MsaName,2019 Average Rental Price,Total Occupied Housing Units %,Total Vacant Housing Units %,Vacancy Rate,Rental Vacancy Rate %,1 Unit_Detached %,Total 1Unit attached ,1 Unit_Attached %,2 Units %,3 to 4 Units %,5 to 9 units % ,15 to 19 units % ,20 or more units % ,Total population,Median age (years),Sex ratio (males per 100 females),Under 5 years (%),5 to 9 years (%),10 to 14 years (%),15 to 19 years (%),20 to 24 years (%),25 to 29 years (%),30 to 34 years (%),35 to 39 years (%),40 to 44 years (%),45 to 49 years (%),50 to 54 years (%),55 to 59 years (%),60 to 64 years (%),65 to 69 years (%),70 to 74 years (%),75 to 79 years (%),80 to 84 years (%),85 years and over (%),Median household income in the past 12 months (2019 inflation-adjusted $),Below the poverty level in the past 12 months (% population 20-64 years),Disability (% population 20-64 years),Labor Force Participation Rate (16+ years old),Labor Force Participation Rate (% population 20-64 years old),Employment/Population Ratio (16+ years old),Employment/Population Ratio (20-64 years old),Unemployment rate (16+ years old),White (% of population 16+),Black (% of population 16+),American Indian and Alaska Native (% of population 16+),Asian (% of population 16+),Native Hawaiian and Other Pacific Islander (% of population 16+),Other race (% of population 16+),Two or more races (% of population 16+),Hispanic (% of population 16+),White not Hispanic (% of population 16+),Less than high school graduate (% population 25-64),High school graduate (% population 25-64),Some college or associate's degree (% population 25-64),Bachelor's degree or higher (% population 25-64),Total in Labor Force (% of Sample Population),Total Not in Labor Force (% of Sample Population),Total in Labor Force and Employed (% of Sample Population),"Total in Labor Force, Employed, and With Health Insurance (% of Sample Population)","Total in Labor Force, Employed, and With Health Insurance  - Private Health Insurance  (% of Sample Population)","Total in Labor Force, Employed, and With Health Insurance  - Public Health Insurance (% of Sample Population)","Total in Labor Force, Employed, and With No Health Insurance (% of Sample Population)",Total in Labor Force and Unemployed  (% of Sample Population),"Total in Labor Force, Unemployed, and With Health Insurance (% of Sample Population)","Total in Labor Force, Unemployed, and With Health Insurance - Private Health Insurance (% of Sample Population)","Total in Labor Force, Unemployed, and With Health Insurance - Public Health Insurance (% of Sample Population) ","Total in Labor Force, Unemployed, and With No Health Insurance (% of Sample Population)",Total Not in Labor Force (% of Sample Population),Total Not in Labor Force and With Health Insurance (% of Sample Population),Total Not in Labor Force and With Health Insurance - Private Health Insurance (% of Sample Population),Total Not in Labor Force and With Health Insurance - Public Health Insurance (% of Sample Population),Total Not in Labor Force and With No Health Insurance (% of Sample Population),Total Population 18 to 24 Years Old,Less than high school graduate - Ages 18 to 24,High school graduate (includes equivalency) - Ages 18 to 24,Some college or associate's degree - Ages 18 to 24,Bachelor's degree or higher - Ages 18 to 24,Total Population 25 Years Old and Over,Less than 9th grade - Ages 25+,"9th to 12th grade, no diploma - Ages 25+",High school graduate (includes equivalency) - Ages 25+,0
37211,25,"Nashville, TN",1389.541667,90.7,9.3,0.6,7.9,46.1,2279,7,3.4,1.5,8.2,15.8,17.2,75955,32.7,107.4,7.6,6.5,5.2,4.5,7.6,11.9,11.2,8.1,6.3,5.9,4.6,6.4,4.3,3.9,2.3,1.5,1.1,1.2,56748,13.62470932,8.677677737,73.4,82.7,70.4,79.7,4,71.74781977,16.33357558,0.393102537,7.305430761,0.087539641,2.548559725,1.583971987,17.26512949,56.89911469,17.97841065,21.47265423,21.74869274,38.80024238,84.5557279,15.4442721,81.59257096,63.93449227,59.29738332,6.33724795,17.65807868,2.963156941,1.800858127,1.367765848,0.515681969,1.162298814,15.4442721,11.59277239,7.408899543,5.420703825,3.851499708,84.5557279,15.4442721,81.59257096,63.93449227,59.29738332,6.33724795,17.65807868,2.963156941,1.800858127,
10029,26,"New York, NY",1980.333333,91.2,8.8,4.4,3.6,0.6,144,0.4,0.9,2.1,7.2,11.7,76.9,76713,35.9,84.1,5.1,5.2,6.5,6.3,8.3,9.1,8.3,7.5,6.3,5.6,6.3,6.1,5.7,4.2,2.9,2.7,2,2,33720,27.22929936,13.5557118,54.1,67,48.8,60.8,9.7,36.75747889,30.65826932,0.666380393,9.513812682,0.125642127,19.07056634,3.207850247,45.1580069,17.43403788,21.87552065,23.23217898,19.37641319,35.51588718,66.8488346,33.1511654,60.56608006,55.10715961,42.26432023,14.780073,5.458920451,6.282754542,5.140806297,1.655824956,3.684822284,1.141948245,33.1511654,30.29629479,10.9790167,22.33936255,2.854870613,66.8488346,33.1511654,60.56608006,55.10715961,42.26432023,14.780073,5.458920451,6.282754542,5.140806297,
10009,27,"New York, NY",2880.625,94.6,5.4,0.9,2.9,0.5,29,0.1,0.7,1,6.2,18.6,72.8,58293,37,88.1,3,2,3.5,3.4,9.6,15.6,10.4,8,6,6.1,5.1,6.3,5.6,5,3.5,2.4,1.8,2.6,63717,21.33497037,7.505961797,62.8,74.1,60.2,71.5,4,64.06057738,7.805016564,0.121154756,14.49692381,0.022716517,10.5669664,2.926644581,22.65972551,53.83057265,8.504039827,12.41328654,14.59506515,64.48760848,73.78945397,26.21054603,71.12250632,66.54022666,60.42661796,6.933127283,4.582279667,2.666947644,2.292310574,1.072398614,1.21991196,0.37463707,26.21054603,25.02809778,12.95307671,13.93415753,1.182448253,73.78945397,26.21054603,71.12250632,66.54022666,60.42661796,6.933127283,4.582279667,2.666947644,2.292310574,
77573,28,"Houston, TX",2363.708333,96.5,3.5,0.7,2.7,81.4,200,0.6,0.6,1,2.7,4.5,7.6,88131,35,95.2,8.2,7.3,7.8,7.7,4.4,6.3,8.4,7.4,7.6,7.4,6.1,6.1,4.8,4.3,2.5,1.4,1.3,1,111609,5.415428827,6.007650337,70.3,83.2,66.9,79.7,4.5,81.85950288,7.986771768,0.410739633,5.626528948,0,1.97970463,2.136752137,19.11600374,65.54921325,3.048383369,14.29231707,32.47337129,50.18592828,83.02899694,16.97100306,79.77141098,74.10286506,72.7540359,2.270497008,5.66854592,3.257585961,2.497546709,2.497546709,0,0.760039253,16.97100306,14.26179985,12.80714244,2.470608609,2.709203209,83.02899694,16.97100306,79.77141098,74.10286506,72.7540359,2.270497008,5.66854592,3.257585961,2.497546709,
60618,29,"Chicago, IL",1567.375,88.5,11.5,2.9,4.7,22.4,1384,3.5,25.1,23.2,13.2,5.6,6.9,94907,34.4,101.2,7,6.6,5.7,4.2,5.6,10.5,11.6,9.8,8.2,7.2,5.3,5,4.2,3,2.4,1.7,1,1.1,78704,8.859392365,4.938406875,75.6,85.5,72.9,82.8,3.5,76.60518359,2.838696048,0.169001439,6.848519257,0.128071403,10.20082124,3.20970702,38.80035385,49.76828318,11.60449162,16.99034097,19.63206935,51.77309806,85.33715703,14.66284297,82.53914122,70.15966517,66.31374981,4.684545032,12.37947605,2.798015812,1.919082313,0.982793365,0.959541156,0.878933499,14.66284297,10.23717253,6.259494652,4.337312045,4.425670439,85.33715703,14.66284297,82.53914122,70.15966517,66.31374981,4.684545032,12.37947605,2.798015812,1.919082313,
77584,30,"Houston, TX",1559.541667,94.8,5.2,1.5,6.8,73.7,307,0.9,0.1,0.2,1.4,7.6,10.3,90372,34.7,98,8.1,8.1,7.6,5.8,4.2,7,10.1,9.1,7.1,7.4,6.6,5.9,3.6,3.7,2.7,1.5,0.7,0.8,107995,3.506003555,5.814923641,74.5,85.8,71.6,82.7,3.6,52.5536541,23.50574628,0.899288556,18.11297312,0,3.248088272,1.680249671,19.64087621,36.89153811,4.332333814,13.09435726,28.54667238,54.02663655,85.38345811,14.61654189,82.3351363,74.85044955,73.99792241,1.968334706,7.48468675,3.048321811,1.911021958,1.911021958,0.021492281,1.137299853,14.61654189,12.64641616,11.2709102,1.853709209,1.97012573,85.38345811,14.61654189,82.3351363,74.85044955,73.99792241,1.968334706,7.48468675,3.048321811,1.911021958,
10011,31,"New York, NY",2667.958333,85.6,14.4,1.2,2.7,1.9,557,1.6,1.4,2.4,8.2,11.4,72.2,49949,41.4,105.1,2.9,2.6,2.2,2.7,5.2,10.3,14.2,7.8,7,7.7,5.2,8.5,7,4.7,4.1,3.9,2,1.8,138272,9.223887151,6.191338712,76.4,86.5,73.6,83.6,3.6,81.07907383,4.499781564,0.159458279,9.152468327,0.0109218,2.737003058,2.361293141,11.97466142,72.85277414,2.761026369,4.549485633,8.862480785,83.82700721,86.43743508,13.56256492,83.58388455,81.6651178,78.89356584,3.482206308,1.918766741,2.853550538,2.312359919,1.850434592,0.461925327,0.541190619,13.56256492,12.87651014,8.251790302,5.51577106,0.686054775,86.43743508,13.56256492,83.58388455,81.6651178,78.89356584,3.482206308,1.918766741,2.853550538,2.312359919,
20002,32,"Washington, DC",3016.416667,88.7,11.3,0.4,9.2,4.5,11537,35.8,6.1,13.9,6.4,8,25.2,67750,33.4,93.7,6.5,4.8,3.7,3.9,6.7,14.1,14.8,10.6,6.5,5.8,5.2,4.6,4.4,3,2.2,1.4,0.8,1.1,90424,12.12028791,9.995526819,75.5,84,70.9,79.1,5.6,45.97618631,46.51724742,0.204867799,3.094029067,0.017510068,1.691472597,2.498686745,5.727543337,42.61250219,5.514244759,14.96819566,13.90431822,65.61324135,83.61099879,16.38900121,79.00525677,76.23534169,68.22887182,9.785685402,2.769915083,4.605742014,3.790942175,1.198948645,2.84876668,0.814799838,16.38900121,14.78366357,6.188839466,9.731095835,1.605337647,83.61099879,16.38900121,79.00525677,76.23534169,68.22887182,9.785685402,2.769915083,4.605742014,3.790942175,
10128,33,"New York, NY",2491.083333,86.5,13.5,3.3,5.2,0.7,445,1.3,0.7,0.3,3.8,13.4,79.8,58636,39.3,75,5.2,3.4,3.3,3.2,5.1,11,12.3,7.1,6.3,6.6,6.7,4.8,6.1,5.4,4.7,3.4,2.6,2.7,121829,6.066010183,4.628983485,71.3,85,68.9,81.9,3.4,80.2091069,3.90267735,0.046902482,9.943326168,0,2.798514755,3.099472347,11.92886457,72.24545632,1.468939224,6.402780893,7.322269567,84.80601032,84.7931497,15.2068503,81.76519138,79.69668833,77.65139792,2.782936139,2.068503043,3.02795832,2.207778809,1.609408852,0.683482926,0.820179511,15.2068503,14.24739503,11.66305581,3.775920768,0.959455277,84.7931497,15.2068503,81.76519138,79.69668833,77.65139792,2.782936139,2.068503043,3.02795832,2.207778809,
28269,34,"Charlotte, NC",2130.125,93,7,1.3,7.2,71,2212,6.8,0.6,1.2,2.7,10.2,5.8,77248,36.9,94.2,5.3,6.2,7.2,5.8,6.5,7.7,7.8,8.4,9.2,7.7,6.7,6.8,4.9,4,2.6,1.5,0.9,0.7,65963,5.19994487,5.040461517,69.3,79.7,66.9,76.8,3.5,38.35217568,46.77185848,0.216348109,6.306628711,0,6.628710858,1.724278162,10.06588044,35.22732818,7.295284276,12.55706267,35.20083874,44.94681432,81.54860958,18.45139042,78.66952704,69.85183552,68.06744592,3.219921006,8.817691521,2.879082543,1.988892676,1.619985164,0.495218237,0.890189867,18.45139042,14.31922529,10.04470999,5.220843274,4.132165126,81.54860958,18.45139042,78.66952704,69.85183552,68.06744592,3.219921006,8.817691521,2.879082543,1.988892676,
78613,35,"Austin, TX",1474.125,95.1,4.9,1.3,6.9,75.1,469,1.7,0.3,2.2,3.6,6.7,9,81943,35.7,96,5.8,7.6,9.6,7.6,4.5,5.9,7.9,8.5,8.8,8.7,6.4,5.7,4.4,3,2.3,1,1,1.3,104308,3.906234334,8.10122521,72.8,83.7,70.2,81.1,3.4,81.86577203,3.630411176,0.364661837,8.719469701,0.15558905,2.129625128,3.134471078,17.66259866,67.6698919,2.786203311,13.61253142,31.41303406,52.18823122,83.5501269,16.4498731,80.87722081,74.37341371,73.1896415,2.296161168,6.503807107,2.672906091,2.008645305,1.828204315,0.341053299,0.664260787,16.4498731,13.88800761,12.02609454,2.591608503,2.561865482,83.5501269,16.4498731,80.87722081,74.37341371,73.1896415,2.296161168,6.503807107,2.672906091,2.008645305,
77433,36,"Houston, TX",1535.208333,93.9,6.1,1,11.8,89.5,444,1.5,0,0.2,1.3,1.8,4.8,90657,32.9,100.8,8.9,9.7,10.4,7.2,3.7,5.1,8.3,8.4,9.6,7.8,5.6,5.3,3.3,2.9,1.7,1.4,0.4,0.4,112468,4.809402304,4.869326529,72.1,81.3,68.3,77.3,5.3,64.21074393,15.98708692,0.238542031,12.47733851,0.060430648,4.890111638,2.135746319,25.76412964,44.43083871,5.594723675,16.03779436,28.63729402,49.73018794,80.75416445,19.24583555,76.69810603,70.4134023,69.51205598,2.711645242,6.284703735,4.056058416,3.164219974,2.829542861,0.395527497,0.891838442,19.24583555,15.9161786,14.1857458,2.751578307,3.329656956,80.75416445,19.24583555,76.69810603,70.4134023,69.51205598,2.711645242,6.284703735,4.056058416,3.164219974,
30349,38,"Atlanta, GA",1417.333333,84.4,15.6,2.8,13,62.2,1728,5.4,1.1,2.4,10.9,10.7,6.6,74590,34.8,86,8.3,6.7,6.5,6.1,7.5,7.5,7.8,6.7,8.5,7.9,6.7,5.6,4.8,4.4,2,1.7,0.7,0.7,51736,12.01030489,12.21682848,70,79.2,63.7,72.1,8.8,4.836717296,91.66797154,0.033056701,0.889051273,0.010438958,1.160464186,1.40230005,1.731127234,4.29389147,5.834762238,27.84794841,32.44137465,33.8759147,79.10619673,20.89380327,72.09482524,59.03331867,55.30145966,5.392557224,13.06150657,7.01137149,3.581076836,2.251261754,1.459655295,3.430294654,20.89380327,16.51274319,9.310799774,8.923373332,4.381060083,79.10619673,20.89380327,72.09482524,59.03331867,55.30145966,5.392557224,13.06150657,7.01137149,3.581076836,
79912,39,"El Paso, TX",1238,88,12,4,11.1,56.1,1612,5,2.6,5.8,8.4,9.1,12.9,78267,34.3,93.4,7.1,6.9,7.2,6.7,7.6,8,7.6,6.1,5.8,6.8,6,6.6,5.5,4,2.6,2.1,1.5,1.8,60503,13.4502924,6.203083466,65.8,77.3,61.9,72.6,4.9,78.22182751,1.779488192,0.448983619,3.794158279,0.281231498,13.62903756,1.845273337,68.14518782,25.057562,7.746427441,14.60671422,26.22392093,51.42293741,76.76223234,23.23776766,72.96617101,58.79910237,56.37675384,3.433233363,14.16706864,3.796061324,2.191648665,1.935781548,0.320882532,1.604412659,23.23776766,17.00257964,13.7077662,4.232293786,6.23518802,76.76223234,23.23776766,72.96617101,58.79910237,56.37675384,3.433233363,14.16706864,3.796061324,2.191648665,
75052,40,"Dallas-Fort Worth, TX",1326.458333,94.5,5.5,1.1,4.3,80,1012,3.2,1.7,1.2,2.7,5.3,5.1,95495,35.1,94.8,6.3,7.1,8.5,8.3,6.5,7.1,6.2,7.5,7.5,7.6,6.6,6.5,5.1,4.3,2.6,1.1,0.8,0.5,78660,5.70371139,7.057867248,72,83.1,68.4,79.3,4.9,51.43984275,28.27452544,0.379376229,9.80055257,0.118211434,7.432200245,2.555291336,34.20571539,26.04637737,11.08163068,26.09470321,34.81165876,28.01200736,82.53152098,17.46847902,78.70148823,67.63562932,65.79103667,3.52288347,11.06585891,3.830032751,2.508102971,1.669806038,0.938417418,1.32192978,17.46847902,12.88160329,9.295932393,4.43414957,4.586875732,82.53152098,17.46847902,78.70148823,67.63562932,65.79103667,3.52288347,11.06585891,3.830032751,2.508102971,
11206,43,"New York, NY",2064.5,94.4,5.6,0.8,1.3,1.1,778,2.4,6.6,12.9,15.7,13.2,47.6,88422,29.3,94.6,8.7,7.7,7.5,6.7,8.7,12.1,9.4,6.9,5,4.7,4.4,4.4,3.9,3.2,2.4,2,1.4,0.9,39753,27.43712484,9.87766887,62.4,74.8,57.1,69.1,8.4,43.1827475,25.96053369,0.633035998,7.837227969,0.154472899,18.41407824,3.817903712,39.6480441,29.6315367,18.59165591,28.91268534,20.17454027,32.32111848,74.46153272,25.53846728,68.61025048,61.61670835,44.99794692,19.81970212,6.993542125,5.851282243,4.88073463,1.683526821,3.635820673,0.970547613,25.53846728,23.22781739,7.26790847,18.05778491,2.310649894,74.46153272,25.53846728,68.61025048,61.61670835,44.99794692,19.81970212,6.993542125,5.851282243,4.88073463,
73099,44,"Oklahoma City, OK",1948.666667,95.4,4.6,1.4,4.7,82.1,556,2.3,0.8,0.7,3,1.9,5.5,70417,35.4,96.6,7.3,7.9,6.9,6.7,5.2,7.3,8.1,8.4,6.5,6.1,5.7,5.5,5.6,4.7,3.5,2,1.2,1.3,74392,6.709730688,10.85261905,71.4,83.2,68.5,80.2,3.7,84.22101382,2.363216507,2.176989832,4.128645387,0,1.953517822,5.156616634,6.828932176,79.81116615,6.357196122,25.98540535,35.31479706,32.34260147,83.29461356,16.70538644,80.37266783,71.93495078,70.05484636,4.09072402,8.43771705,2.921945728,1.607070151,1.326850765,0.364045697,1.314875578,16.70538644,14.33190429,10.64833665,4.864321127,2.373482145,83.29461356,16.70538644,80.37266783,71.93495078,70.05484636,4.09072402,8.43771705,2.921945728,1.607070151,
20009,46,"Washington, DC",1770.291667,93.1,6.9,2.1,4.6,1.1,3724,12.5,4.8,6.3,6.5,11.3,57.2,52338,33.6,102,4.7,2.7,2,1.8,4.5,21.1,17.4,11,7.4,5.8,4.9,5.2,3.9,2.5,2.1,1.5,0.9,0.5,109923,7.651920043,5.916700021,83.3,89.7,80.1,86.5,3.6,69.29115531,17.25772323,0.099449852,6.722386796,0.08887008,3.863732543,2.676682184,11.2314854,63.20567076,5.18813855,6.050336407,5.507101919,83.25442312,89.59322831,10.40677169,86.6282624,84.23936045,80.27509993,4.686103927,2.388901952,2.964965906,2.790971079,1.573007289,1.304961204,0.173994827,10.40677169,9.80484364,5.273924289,4.853044909,0.601928051,89.59322831,10.40677169,86.6282624,84.23936045,80.27509993,4.686103927,2.388901952,2.964965906,2.790971079,
77429,47,"Houston, TX",1904.041667,95.1,4.9,1.3,10.2,86.7,317,1.1,0.1,1.6,1.7,2.9,5,88628,36,88.3,7.4,8.9,9,6.9,4.4,4.9,7.2,8.4,8.2,7.2,6.7,6.5,5.3,3.4,2.3,1.6,1.1,0.7,107033,3.523602759,7.834924782,69.5,80,66.6,77.1,4.1,76.64788384,9.435276634,0.193504443,9.131861668,0,2.393262949,2.198210471,18.31635654,61.61645871,4.287196514,14.60884001,30.11205644,50.99190703,79.80885693,20.19114307,76.91521575,70.82891749,69.65745647,2.744133232,6.086298259,2.893641181,2.055261166,1.858440575,0.357683573,0.838380015,20.19114307,17.6987131,15.75132475,3.264572294,2.492429977,79.80885693,20.19114307,76.91521575,70.82891749,69.65745647,2.744133232,6.086298259,2.893641181,2.055261166,
78245,48,"San Antonio, TX",1394.291667,93.2,6.8,1.2,12,77.6,731,3.1,0.3,1.8,3.2,5,6.3,76518,29.7,98,9,8.8,8.5,7.7,6.9,9.7,8.5,8.5,6.7,4.9,5.5,4.2,4.1,2.7,1.3,1.5,0.9,0.8,69609,8.414907549,11.3449202,70.8,80.6,63.7,72.5,6.1,76.40123312,11.06924589,0.773404965,2.166976149,0.346139285,6.64335034,2.599650255,62.79002686,21.72564856,12.31689238,27.47807734,36.29488178,23.9101485,79.55077422,20.44922578,74.84920778,63.50153043,60.47668347,7.555365502,11.34767735,4.701566439,2.536460209,2.17185812,0.621173929,2.16510623,20.44922578,16.303565,11.32967231,7.062477494,4.145660785,79.55077422,20.44922578,74.84920778,63.50153043,60.47668347,7.555365502,11.34767735,4.701566439,2.536460209,
77479,49,"Houston, TX",1548,95.6,4.4,0.8,8.5,86,1100,3.6,0.1,0.4,1.3,1.7,6.6,93848,39.9,95.7,5.6,7.9,8.5,7,4.8,4.5,5.2,6.8,8.1,8.7,7.1,6.1,7.5,5.2,2.9,2,1.1,1.2,140394,3.813828532,3.42718147,66,78.7,62.9,75,4.7,46.16007257,7.222105924,0.142348754,43.80992255,0.25957714,0.932244784,1.473728281,8.3818296,38.93657107,3.721922598,8.350619333,17.90631976,70.02113831,78.38973162,21.61026838,74.82093169,70.79256799,69.98294588,1.375100978,4.028363702,3.568799928,2.79149089,2.707117853,0.157975047,0.777309039,21.61026838,19.05394489,18.11686563,1.737725518,2.55632349,78.38973162,21.61026838,74.82093169,70.79256799,69.98294588,1.375100978,4.028363702,3.568799928,2.79149089,
60613,52,"Chicago, IL",1720.625,90.6,9.4,1.8,4.3,8.2,510,1.7,5.2,10.4,16.2,7.6,50.7,50761,33.6,102.2,5.4,2.6,2.5,1.4,10.8,16.6,14.8,11.4,5.5,5.4,4.9,5,4,2.7,2.5,1.6,1,1.9,84318,9.751448421,4.890772742,81.7,90,79.2,87.4,3,82.19758866,5.926776487,0.077286579,7.022037716,0.046371947,1.623018151,3.106920461,10.78258181,73.81089078,2.070911259,6.448329019,12.36438731,79.11637241,90.14929118,9.850708819,87.5373228,82.47647723,80.81545603,1.964621754,5.060845565,2.611968385,2.26571321,1.904403463,0.361309748,0.346255175,9.850708819,8.9198344,6.388157069,2.744950445,0.93087442,90.14929118,9.850708819,87.5373228,82.47647723,80.81545603,1.964621754,5.060845565,2.611968385,2.26571321,
30044,53,"Atlanta, GA",1515.291667,94.3,5.7,1.8,8.8,71.6,2068,7.2,1.2,1.7,4.2,7.5,5.5,89139,33.5,97.4,7,8.2,8.5,8.4,7.2,6.4,6.5,8.5,7.3,8,5.9,5.3,4.7,3.7,1.8,1.3,0.9,0.6,62958,9.721151496,5.330650772,69.7,80.4,66.5,76.9,4.4,45.2063825,26.29410443,0.530376807,14.48348191,0.074911978,11.47801333,1.932729043,29.07483707,28.73473668,16.39568422,25.53786989,27.04411922,31.02232667,79.65612357,20.34387643,76.33137183,57.16991541,54.60095623,3.47738139,19.16145642,3.324751747,2.206693637,1.515262964,0.753953659,1.11805811,20.34387643,12.63332107,9.260757631,4.249724163,7.710555351,79.65612357,20.34387643,76.33137183,57.16991541,54.60095623,3.47738139,19.16145642,3.324751747,2.206693637,
10019,54,"New York, NY",2374.291667,78.4,21.6,2.1,8.7,1,155,0.5,0.5,1.3,3.1,9.1,84.2,45498,38.3,110.3,3,2.3,1.4,1.6,6.3,13.8,14.8,8.8,7.8,6.1,6.7,6.9,5.5,5.4,4.2,2.1,1.4,1.7,103792,11.58869424,6.7017233,74.5,83.6,70.5,79.4,5.3,67.46462516,5.491692541,0.858002892,19.26477211,0.109027992,3.815979711,2.995899599,15.89675523,56.31769809,2.532552489,7.426328578,11.40115881,78.63996013,83.55386985,16.44613015,79.39029259,77.1659157,73.57839503,4.023840757,2.224376889,4.163577254,3.299492386,1.685393258,1.870757999,0.864084869,16.44613015,14.64096276,9.553413563,5.886043461,1.805167399,83.55386985,16.44613015,79.39029259,77.1659157,73.57839503,4.023840757,2.224376889,4.163577254,3.299492386,
63376,55,"St. Louis, MO",2392.25,95.3,4.7,0.6,10,77.3,2085,7,0.9,4.3,1.9,3.9,3.3,75395,39.6,94.5,5.8,6.2,7.4,6.2,4.8,6.3,7,6.8,6.8,6.7,6.8,7.7,6.7,5.2,3.9,2.2,1.7,1.8,82039,3.030437681,8.087091757,71.8,85.7,69.2,82.8,3.6,91.28037165,4.097456636,0.267370743,2.371244277,0,0.337555563,1.646001136,2.536679924,89.20657732,3.356839258,22.03680448,33.1554289,41.45092736,85.63136878,14.36863122,82.79691898,78.08592812,76.72434485,2.670797966,4.710990857,2.834449803,2.164568286,1.81108032,0.353487966,0.669881516,14.36863122,13.48054725,10.68973794,4.126208296,0.888083964,85.63136878,14.36863122,82.79691898,78.08592812,76.72434485,2.670797966,4.710990857,2.834449803,2.164568286,
10003,56,"New York, NY",2450.75,84.2,15.8,1.8,6.5,1.7,212,0.7,0.6,2.3,7.6,14.1,72.9,53977,32.5,99.8,2.6,1.6,1,13.9,10.6,14,10.9,7.7,5.1,4.6,4.5,4.6,5.6,4.6,3.2,2.5,1.4,1.7,118161,8.65086124,5.378973105,66,82.2,62.8,78.6,4.8,75.78722403,5.709580016,0.158817301,14.42884593,0.143131642,2.233245755,1.539155327,8.711423081,69.40512137,3.643592752,4.748403077,8.470212489,83.13779168,77.14865036,22.85134964,73.60030414,70.91369915,68.4298568,2.94512736,2.686604993,3.548346217,3.097199341,2.096058801,1.054365733,0.451146876,22.85134964,21.05436573,18.20555063,3.462172095,1.796983906,77.14865036,22.85134964,73.60030414,70.91369915,68.4298568,2.94512736,2.686604993,3.548346217,3.097199341,
28277,57,"Charlotte, NC",2603.666667,95.4,4.6,0.6,6.4,59.6,4359,15.3,0.4,2.4,6.2,5.7,9.7,72132,39.5,89,5.8,7.5,8.4,6.4,3.6,5.4,5.8,8.2,8.5,8.8,6.8,7,6.2,4.3,3.2,1.6,1.3,1.3,110158,3.25064944,3.446056231,70.6,82.7,67.9,79.8,3.8,73.39477727,9.348513599,0.206017891,13.80862022,0,1.32646607,1.915604952,6.706424505,68.1937291,2.52688172,8.247800587,18.61925709,70.60606061,82.59490059,17.40509941,79.71193134,76.10993175,75.24481271,1.741651259,3.601999589,2.882969253,2.650140382,2.419594147,0.230546235,0.232828871,17.40509941,16.37563058,15.29594376,1.828391426,1.029468831,82.59490059,17.40509941,79.71193134,76.10993175,75.24481271,1.741651259,3.601999589,2.882969253,2.650140382,
60625,58,"Chicago, IL",1554,91.4,8.6,0.8,5.8,15.6,485,1.5,17.3,23.9,19.2,9.7,12.8,79444,34.9,97.7,7.3,5.5,4.7,5,6.2,10.1,11.4,10.1,7.7,6.5,5.7,5.1,4.7,3.6,2.2,1.5,1.3,1.4,68770,11.31511608,5.508134257,72.7,82.5,69,78.6,5,66.26106536,4.90268653,0.197402918,14.9640665,0,9.991980506,3.682798186,29.84639585,47.63424941,12.65695113,16.38672759,18.71886707,52.2374542,82.45500453,17.54499547,78.5501563,66.73757422,59.75842104,8.005771258,11.81258208,3.904848227,2.868981336,1.890457076,1.013669743,1.035866891,17.54499547,13.36083313,8.305432752,5.721314811,4.184162335,82.45500453,17.54499547,78.5501563,66.73757422,59.75842104,8.005771258,11.81258208,3.904848227,2.868981336,
30043,59,"Atlanta, GA",1441.708333,97.4,2.6,0.5,4.8,74.2,2068,7.1,0.8,0.5,2.5,5.9,7.3,91378,36.1,95,6.4,6.2,7.1,8.4,7.5,6.3,6.1,7.7,6.6,7.6,8,7.3,5.3,3.9,2.4,1.6,1,0.6,77443,6.275570227,5.193938649,67.5,79.1,63.5,74.7,5.6,55.53669801,24.33503979,0.314395415,14.00589839,0.00139113,3.640587613,2.16598965,16.12598075,44.20594291,9.265545749,19.72123487,31.84032909,39.17289029,81.22928915,18.77071085,76.68270087,65.80794584,63.89987529,2.907536077,10.87475503,4.546588277,3.130233387,2.887938714,0.516657759,1.41635489,18.77071085,13.57740958,11.55175485,3.310172813,5.193301265,81.22928915,18.77071085,76.68270087,65.80794584,63.89987529,2.907536077,10.87475503,4.546588277,3.130233387,
11212,61,"New York, NY",1788.708333,90,10,1.7,3.8,1.3,2676,7.6,10.3,18.2,7.1,4.1,51.3,75605,38.3,71.2,6.2,5.2,6.9,5.7,6.2,8.2,7.8,6,7.3,6.9,7.1,6.7,5.5,4.7,3.9,2.3,1.8,1.5,26521,33.62452895,11.60286057,54.8,67.4,46.5,57.1,15.2,8.637012486,80.14668482,0.078756953,1.163305823,0.070553104,7.421202028,2.482484782,18.46358311,1.693274484,20.18195675,36.19367438,28.63913499,14.98523388,67.14076775,32.85923225,56.77342773,50.22150624,33.11995252,18.47510439,6.551921487,10.36734002,9.014986116,1.403226148,8.069610191,1.352353901,32.85923225,29.33632914,5.932975814,25.33437904,3.52290311,67.14076775,32.85923225,56.77342773,50.22150624,33.11995252,18.47510439,6.551921487,10.36734002,9.014986116,
